seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
12321923913435363129,walls,cim,100,8.9442719099991592,5,1,19,39708,370,1352
5369936077712865489,walls,cim,100,8.9442719099991592,5,1,20,40333,376,1398
2497314919697594063,walls,cim,100,8.9442719099991592,5,1,21,40500,365,1360
6539662006279357192,walls,cim,100,8.9442719099991592,5,1,22,38708,383,1338
17221538070262273937,walls,cim,100,8.9442719099991592,5,1,23,39292,373,1401
7677284814375199996,walls,cim,100,8.9442719099991592,5,1,24,50334,410,1414
3665886868530905935,walls,cim,100,8.9442719099991592,5,1,25,39834,393,1347
6761685974526651582,walls,cim,100,8.9442719099991592,5,1,26,38083,347,1330
12837986826976994950,walls,cim,100,8.9442719099991592,5,1,27,51041,362,1381
2217077578473838392,walls,cim,100,8.9442719099991592,5,1,28,73500,345,1357
10932815443348497956,walls,cim,100,8.9442719099991592,5,1,29,39125,358,1379
1944495506669858,walls,cim,100,8.9442719099991592,5,1,30,39459,362,1366
5582433711407084997,walls,cim,100,8.9442719099991592,5,1,31,39875,380,1393
8919783422801686883,walls,cim,100,8.9442719099991592,5,1,32,38416,357,1349
2455359140588924455,walls,cim,100,8.9442719099991592,5,1,33,39875,372,1264
17315131921939945291,walls,cim,100,8.9442719099991592,5,1,34,40334,356,1366
1566282003150831492,walls,cim,100,8.9442719099991592,5,1,35,47666,373,1385
16238344857167528560,walls,cim,100,8.9442719099991592,5,1,36,41708,363,1376
3002471255327003989,walls,cim,100,8.9442719099991592,5,1,37,45708,374,1396
1931436282498992114,walls,cim,100,8.9442719099991592,5,1,38,42041,373,1406
17060580830698352416,walls,cim,100,8.9442719099991592,5,1,39,39542,368,1304
1065351078346363190,walls,cim,100,8.9442719099991592,5,1,40,38750,357,1374
6038347537472464629,walls,cim,100,8.9442719099991592,5,1,41,41625,369,1439
12179935939239346246,walls,cim,100,8.9442719099991592,5,1,42,38583,366,1370
7931869272047451303,walls,cim,100,8.9442719099991592,5,1,43,40958,384,1404
13885267256591805408,walls,cim,100,8.9442719099991592,5,1,44,38041,353,1317
11960830637132630302,walls,cim,100,8.9442719099991592,5,1,45,47750,377,1393
1361160517733035829,walls,cim,100,8.9442719099991592,5,1,46,39291,369,1350
10282510723930131379,walls,cim,100,8.9442719099991592,5,1,47,40750,379,1378
15084524221722465271,walls,cim,100,8.9442719099991592,5,1,48,38959,362,1323
12763416482418197398,walls,cim,100,8.9442719099991592,5,1,49,39292,367,1365
5064645461506974811,walls,cim,100,8.9442719099991592,5,1,50,39416,367,1311
16327520345926583343,walls,cim,100,8.9442719099991592,5,1,51,40042,380,1400
11403022616339357504,walls,cim,100,8.9442719099991592,5,1,52,41958,376,1491
2849299893847890274,walls,cim,100,8.9442719099991592,5,1,53,39625,362,1391
6354725645389833303,walls,cim,100,8.9442719099991592,5,1,54,39458,363,1378
7399312601393884943,walls,cim,100,8.9442719099991592,5,1,55,37917,362,1326
10485833009549369187,walls,cim,100,8.9442719099991592,5,1,56,43375,362,1348
