seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
13712032706604557856,walls,cim,100,20,13,1,75,13000,66,228
17536103210099210230,walls,cim,100,20,13,1,76,14708,91,250
13440949591140903772,walls,cim,100,20,13,1,77,13584,74,238
4338906360535617755,walls,cim,100,20,13,1,78,13792,76,254
14054795053720856827,walls,cim,100,20,13,1,79,13000,82,232
14543801251517981844,walls,cim,100,20,13,1,80,12833,70,228
16495291665045932981,walls,cim,100,20,13,1,81,13208,81,233
3769610148653169866,walls,cim,100,20,13,1,82,13625,71,249
6600922308989520416,walls,cim,100,20,13,1,83,13084,79,234
6010810401561385579,walls,cim,100,20,13,1,84,13125,79,239
16576017151398677822,walls,cim,100,20,13,1,85,13916,81,266
14573610033356874814,walls,cim,100,20,13,1,86,13625,77,247
17071206193079110538,walls,cim,100,20,13,1,87,14917,68,218
16627995304927943873,walls,cim,100,20,13,1,88,14375,78,245
14246007057919685168,walls,cim,100,20,13,1,89,14084,78,248
16955616400754968355,walls,cim,100,20,13,1,90,13875,83,261
6860444041118705407,walls,cim,100,20,13,1,91,16000,74,219
8494962234712198027,walls,cim,100,20,13,1,92,13416,81,239
5359031242190286640,walls,cim,100,20,13,1,93,13959,84,248
22358337042153261,walls,cim,100,20,13,1,94,13125,72,236
9028393109818621244,walls,cim,100,20,13,1,95,13417,73,233
6004055615791434977,walls,cim,100,20,13,1,96,13500,74,235
5958089083887587677,walls,cim,100,20,13,1,97,14041,80,246
15888434910351871859,walls,cim,100,20,13,1,98,13417,66,242
1307376347621585496,walls,cim,100,20,13,1,99,12708,68,227
6805032067314216699,walls,cim,100,20,13,1,100,13250,72,232
11987983037916407112,walls,cim,200,20,13,1,1,45083,316,1014
3894551267493557464,walls,cim,200,20,13,1,2,41459,298,923
15803452779209009441,walls,cim,200,20,13,1,3,38875,281,899
14072557216221482712,walls,cim,200,20,13,1,4,38667,280,908
5562973999487475873,walls,cim,200,20,13,1,5,39875,287,953
12876861004767336776,walls,cim,200,20,13,1,6,40208,303,931
11337868788028109411,walls,cim,200,20,13,1,7,39750,292,932
12519114932212349155,walls,cim,200,20,13,1,8,40375,294,908
4555415035444963259,walls,cim,200,20,13,1,9,43042,328,947
1976551213565526696,walls,cim,200,20,13,1,10,39875,284,896
9939141399651662423,walls,cim,200,20,13,1,11,41417,313,934
12288474091106225318,walls,cim,200,20,13,1,12,39583,298,892
18000979569699914126,walls,cim,200,20,13,1,13,41958,313,971
14203358439098285445,walls,cim,200,20,13,1,14,39291,290,901
8178086228599475042,walls,cim,200,20,13,1,15,41292,314,960
3583524999142555609,walls,cim,200,20,13,1,16,41750,331,973
10723210523410966654,walls,cim,200,20,13,1,17,41792,301,1003
14442620657141721272,walls,cim,200,20,13,1,18,41625,312,965
6055701330943707896,walls,cim,200,20,13,1,19,40709,336,969
4367989695232812504,walls,cim,200,20,13,1,20,39625,299,967
8150913492808271648,walls,cim,200,20,13,1,21,38750,317,924
6573022699741918372,walls,cim,200,20,13,1,22,39500,317,962
14558288788969954154,walls,cim,200,20,13,1,23,37167,274,894
1948684169799089846,walls,cim,200,20,13,1,24,38625,294,912
15207094126742432060,walls,cim,200,20,13,1,25,47708,299,948
2290505741524754666,walls,cim,200,20,13,1,26,40416,306,930
9695277250455957701,walls,cim,200,20,13,1,27,38459,277,924
10315924140149237911,walls,cim,200,20,13,1,28,39417,297,948
15120312343722647120,walls,cim,200,20,13,1,29,41417,324,1022
7472717664332893224,walls,cim,200,20,13,1,30,44125,309,995
228933647361260553,walls,cim,200,20,13,1,31,40292,295,959
6443688099564955600,walls,cim,200,20,13,1,32,40667,302,929
14298163393248518921,walls,cim,200,20,13,1,33,39375,298,941
8719749274368929155,walls,cim,200,20,13,1,34,41209,319,944
4273299626798743237,walls,cim,200,20,13,1,35,41667,301,996
5705161404757069766,walls,cim,200,20,13,1,36,49458,318,934
8843167268103658207,walls,cim,200,20,13,1,37,40792,308,973
4822302184273735516,walls,cim,200,20,13,1,38,42250,315,994
3377512258217499245,walls,cim,200,20,13,1,39,40375,315,921
8018083105858795619,walls,cim,200,20,13,1,40,41375,302,973
4170814043059172718,walls,cim,200,20,13,1,41,40833,312,908
10818308319428435798,walls,cim,200,20,13,1,42,40000,304,944
6766215946109218172,walls,cim,200,20,13,1,43,41042,316,937
