seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
14791038013825083167,periodic,cim,25,20,13,1,79,4000,7,17
7351056159199564429,periodic,cim,25,20,13,1,80,4083,5,18
3700632991395650981,periodic,cim,25,20,13,1,81,3875,4,14
8582880065477571715,periodic,cim,25,20,13,1,82,4000,5,21
17067639781732571361,periodic,cim,25,20,13,1,83,4125,9,21
12404509215254959076,periodic,cim,25,20,13,1,84,3917,7,20
9037796482600144659,periodic,cim,25,20,13,1,85,3917,6,13
15746437775480174939,periodic,cim,25,20,13,1,86,3958,6,15
581224016964340122,periodic,cim,25,20,13,1,87,3875,7,15
6968988408591235599,periodic,cim,25,20,13,1,88,3959,6,17
1304923815030740328,periodic,cim,25,20,13,1,89,3875,2,14
2916043203885449341,periodic,cim,25,20,13,1,90,3833,3,17
10289291912567367837,periodic,cim,25,20,13,1,91,3875,3,15
18022672882990596813,periodic,cim,25,20,13,1,92,3875,3,17
6769961807184422024,periodic,cim,25,20,13,1,93,3792,2,15
14752630943517987859,periodic,cim,25,20,13,1,94,3959,6,19
11543082515818642281,periodic,cim,25,20,13,1,95,3959,4,19
14221803732903539856,periodic,cim,25,20,13,1,96,3834,4,15
17528527206755055374,periodic,cim,25,20,13,1,97,3875,5,15
16500816198978762911,periodic,cim,25,20,13,1,98,4083,8,20
17599160397852884353,periodic,cim,25,20,13,1,99,3750,2,12
17869962744447113626,periodic,cim,25,20,13,1,100,3875,3,16
9196063912371163302,periodic,cim,50,20,13,1,1,6541,21,67
15387373649777541282,periodic,cim,50,20,13,1,2,6875,24,65
11738103949387293635,periodic,cim,50,20,13,1,3,7042,26,63
14307717144123076305,periodic,cim,50,20,13,1,4,6708,18,73
4990605089437312234,periodic,cim,50,20,13,1,5,6709,21,71
7323462834150492411,periodic,cim,50,20,13,1,6,6375,18,64
14039718546504890303,periodic,cim,50,20,13,1,7,6625,20,65
9597978069728303057,periodic,cim,50,20,13,1,8,6458,18,61
13203507072926239743,periodic,cim,50,20,13,1,9,5958,7,47
12902887048683169152,periodic,cim,50,20,13,1,10,6583,21,68
1932050520470667994,periodic,cim,50,20,13,1,11,6292,21,68
12852916671840040621,periodic,cim,50,20,13,1,12,6334,14,74
5188823487882440040,periodic,cim,50,20,13,1,13,5875,10,66
12280491001746185372,periodic,cim,50,20,13,1,14,6417,22,62
11962810008075685471,periodic,cim,50,20,13,1,15,6875,30,81
17748701205100229760,periodic,cim,50,20,13,1,16,6417,19,76
15364569960179744772,periodic,cim,50,20,13,1,17,6084,21,59
14907484318207573585,periodic,cim,50,20,13,1,18,6000,17,57
7309543418196842533,periodic,cim,50,20,13,1,19,6459,20,69
5598509795539211966,periodic,cim,50,20,13,1,20,6333,25,65
1498300395293846619,periodic,cim,50,20,13,1,21,6417,23,76
2887279877970677712,periodic,cim,50,20,13,1,22,5833,13,57
6699537617570507760,periodic,cim,50,20,13,1,23,5917,18,58
13964782838661654636,periodic,cim,50,20,13,1,24,6250,21,62
2194758970116357304,periodic,cim,50,20,13,1,25,5917,14,59
10289582289832128502,periodic,cim,50,20,13,1,26,5750,12,49
1708235981915106654,periodic,cim,50,20,13,1,27,6083,19,52
7119685523619016532,periodic,cim,50,20,13,1,28,6625,25,76
8053566463486937554,periodic,cim,50,20,13,1,29,5959,18,50
